index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
79550,Que trabajo os apetece robar hoy?  inmigrantes   HASHTAG    no al racismo  ,0,0,0,1,0,3.6
79547,Cientos de Moros fingen vivir en la Región de Murcia y cobran el paro desde Marruecos. Ese debería ser el titular.,0,0,0,1,0,2.4
79546,"Todos los inmigrantes son iguales, pero hay unos ""más iguales"" que otros...",0,0,0,1,0,3.0
79545,"""Esta noche 3 jóvenes han sido asesinado en Madrid. Los autores: inmigrantes.

Alguien tiene que acabar con esta inmigración descontrolada.""",0,0,0,1,0,3.2
79544,"MAS XENOFOBO QUE AYER
MENOS QUE MAÑANA",0,0,0,1,0,2.2
79543,"Indígenas Embera MALPARIDOS, HIJOS DE PUTA, CERDOS... y no lo voy a discutir con nadie.",0,0,0,1,0,3.8
79541,"Viajas en un micro lleno de indigenas, feel like ""danza con lobos""",0,0,0,1,0,3.6
79539,"Moros que no trabajan comprando primeras marcas , yo trabajando , comprando marca blanca. Esa es la realidad en Vitoria, para mí pago marcas blancas y para ellos pago colacao. Tiene algún sentido? Alguien piensa hacer algo????",0,0,0,1,0,2.4
79538,A los negros de mierda que vienen a robar y bardear a este pueblo tranquilo hay que lincharlos,0,0,0,1,0,4.4
79537,"""Ni muertos somos hombres, personas, seres humanos…Siempre inmigrantes""",0,0,0,1,0,3.2
79536,"Y vagos grandes también. Decía San Pablo: ""el que quiera comer que trabaje"". Ya tenemos bastantes vagos nativos para alimentar, como para recibir vagos delincuentes extranjeros y alimentarlos también, sin que den mal palo al agua.
Ahora me tachaís de xenófobo...",0,0,0,1,0,3.4
79535,"A la carcel con todo estipo de gentuza, fuera de España! 
¿Q se creen, q nos creemos cuando dicen q han pagado 1.500€ o 4.000€ o 7.000€?. De verdad, q son unos delicuentes, simplemente, y la excusa es q son victimas y q ellas pensaron de buena fe todo",0,0,0,1,0,2.4
79572,"Más encima feos los csm, negros Qliaos hediondos a zanja, díganme xenofobo, racista, la wea que sea, me importan 100 mil hectáreas de callampas, me aburrí de toda esta mierda, No da para más !!  No Mas Inmigrantes  ",0,0,0,1,0,3.0
79731,Ahora robaron en la Puma. Que hijos de puta negros de mierda !!!!!!,0,0,0,1,0,4.0
79573,"No entiendo cómo puede ser que los panchitos, los putos moros y los chinos de mierda no se acaben de integrar en España, de verdad que no lo entiendo",0,0,0,1,0,3.8
79577,"Negre: ¡Vamos a escuchar qué le pasó con un inmigrante!
Señora: Quiero denunciar que ya he tenido un problema con un marroquí. Vi que se paraba en una zona donde no se tenía que parar. Era un crío. Le miré de mala leche y pasó de mí. Pero yo pensé que me quería robar o algo.",0,0,0,1,0,3.4
79613,"Pa los moros de mierda, que además de no saber disfrutar de una buena polla no pueden comer este manjar. Pd: No, no voy a respetar culturas que no me respetan a mi.",0,0,0,1,0,3.6
79612,“Me cago en los putos moros de mierda”,0,0,0,1,0,3.4
79609,De niño Hitler por el día del maestro le regaló a la profe un desodorante y un judío pa que se bañara,0,0,0,1,0,3.8
79608,"Visite este año el campo de concentración-resort-spa-ciudad de vacaciones de Sttuthof hoy Sztutowo, PL. Los presos judíos disponían hasta de dentista GRATIS . La última foto es un pequeño crematorio pero la propaganda lo llama cámara de gas.",0,0,0,1,0,4.2
79607,"como metes a 4 judios en un coche
-en el cenicero",0,0,0,1,0,4.6
79606,Vale acabo de terminar de ver la peli de el niño del pijama de rayas y joder que asco de pelicula putos judíos de mierda ojala se extingan,0,0,0,1,0,4.8
79605,Los putos judíos es la raza más mierda de toda la historia se dicen ser perseguidos y se hacen las víctimas siempre.,0,0,0,1,0,4.4
79600,"Que se haga coger la xenofobia y el racismo, vos también inadi hijo de mil puta, tienen que prohibirle la entrada a estos inmigrantes de mierda",0,0,0,1,0,3.4
79599,"sinceramente lo q esta haciendo putin me parece perfecto, putos ucranianos,la mayoría son negros e inmigrantes de clase baja,esa gente merece estar muerta, Putin God  ",0,0,0,1,0,5.0
79597,"Otro ""caso aislado"" porque si es  morito   no hay delito...",0,0,0,1,0,3.0
79595,"no confío en estos negratas, la traición la noto en sus ojos.",0,0,0,1,0,3.8
79593,Vuélvete a tu país pero no de vacaciones. No vuelvas moro de mierda.,0,0,0,1,0,4.0
79592,Necesitamos campos de concentración para Marroquíes. Tenemos que llenar Paracuellos de moros.,0,0,0,1,0,4.6
79591,Cinco MOROS. El metro de Barcelona ya es igual de peligroso como el de París. Disfrutad lo votado.,0,0,0,1,0,3.8
79590,"En su País, le cortan los huevos, aquí le damos 1.000 pavos al mes para que no se deprima y no le falte de nada. Así de mierdas somos.",0,0,0,1,0,3.4
79589,"La Estación Central lleno de inmigrantes en carpas en plena Alameda, falta mano dura y enviarlos a su país  Hola Chile La Red  ",0,0,0,1,0,2.8
79588,Pues yo cogería a todos losbinmigrantes y los fusilaba por hijos de puta... — Pues para gustos no?,0,0,0,1,0,4.8
79587,"El tweet tiene texto e imagen. El texto:
Putos inmigrantes de mierda que vienen a robarnos el trabajo! 
- ¡Y que lo digas, menuda gentuza! por cierto ¿que tal tu hijo? 
- Pues está currando en Alemania",0,0,0,1,0,3.2
79586,Los refugiados no sé. Los inmigrantes ilegales que llegan todos los días a España no están vacunados de nada. E incluso traen enfermedades ya erradicadas en el continente.,0,0,0,1,0,3.2
79585,"No todos los inmigrantes ilegales son delincuentes, algunos además son sucios e hijos de puta.",0,0,0,1,0,4.2
79584,"Europa debería movilizar a todos los inmigrantes ilegales, en su mayoría musulmanes, a que luchen en primera línea y aporten a la defensa de los territorios a los que emigraron saltándose nuestras leyes.

¡No va a ser todo pagas y subvenciones gratuitas!
¡Que los manden a Crimea!",0,0,0,1,0,3.2
79583,"Llegué hace poco de un viaje fuera de Chile, y al regreso en aduana y Sag me revisaron todo el equipaje. Me wuebiaron por una caja de té que me encargaron.
Los inmigrantes entran sin documentos, enfermos, con armas y drogas y nadie les dice algo.😡😡😡",0,0,0,1,0,3.8
79582,"Yo no sé vosotros, pero yo estoy hasta la polla del victimismo por parte de los inmigrantes.",0,0,0,1,0,3.2
79581,"Que te crees asqueroso inmigrante, a convocar marchas en MI país para expulsar gente de otros lugares ?
Inmigrante de mierda, vuelve a tu basura de país de Europa mierda inmigrante, lárgate de mi país sucio europeo",0,0,0,1,0,3.6
79580,"Principalmente nuestra ideología es ""si naciste en Ourense y estás en ou, molas. Si no, inmigrante de mierda vuelve a tu país.""",0,0,0,1,0,3.2
79579,Puto inmigrante de mierda VUELVE A TU PAÍS,0,0,0,1,0,3.2
79578,"Ayer en la frontera norte, una horda de inmigrantes entraron a nuestro país como Pedro por su casa. ¿Y el estado de excepción? Otra burla del gobierno? Por su parte los periodistas victimizando a los ilegales. Ya no damos más.",0,0,0,1,0,3.0
79575, Antofagasta    Expulsion   a los inmigrantes de mierda !!,0,0,0,1,0,3.8
79534,"Salvamento haciendo de transporte taxi, trayendo ilegales de puerta,a puerta",0,0,0,1,0,2.6
79735,Aver negro no conoces lo que es un auricular? Vienen en la cajita del celular. Ah cierto que lo robaste.,0,0,0,1,0,4.2
79739,La solución es el burka,0,0,0,1,0,3.0
42253,"MENTION No se puede permitir, hay que hacer esto por  Lola   

12 años, violada, torturada y descuartizada por 4 inmigrantes ilegales en Paris hace dos días. 

Por favor, que se sepa esto.",0,0,0,1,0,2.0
5718,MENTION MENTION Mi abuela decia: “ a la larga el negro siempre destiñe…”,0,0,0,1,0,2.4
2071,"Chocolate para negros

¿Por que los negros llevan guantes blancos? para no morderse los dedos, si comen barras de chocolate

HASHTAG    comida  ",0,0,0,1,0,3.0
19293,¿Por qué hacen pruebas en animales habiendo negros?,0,0,0,1,0,5.0
35811,MENTION A ver muchos me dirán que es porque soy racista pero que sepas que tengo un amigo negro,0,0,0,1,0,2.2
25993,"Y sobra decir que lo de ""putos africanos"" lo llega a decir un blanco y abriría telediarios. Pero como lo dice un moro pues es que son sus costumbres.",0,0,0,1,0,4.2
7955,"Muchísimos de los robos y de los robos con violencia las hacen los mismos, moros.
Lo mismo que en el tuit anterior: tontitos de baba, absteneos de hablar.

Muchísimas de los agresiones con arma blanca y agresiones grupales las hacen los mismos, moros.

3/14",0,0,0,1,0,4.2
16957,"Que es un negro en la nieve?

Un blanco perfecto👍🏿",0,0,0,1,0,3.6
3860,"Quiero agradecer a los inmigrantes ilegales su contribución al asaltar la valla y a la Guardia Cívil.
Es maravilloso que ellos  consigan en cuatro días lo que los españoles tenemos que currarnos 40 años.
Felicidades.",0,0,0,1,0,3.0
37985,A todos estos q les gustan tanto el islam que dirían si se hicieran estos espectáculos en la calle . 🤣🤣 . Hay q ser muy subnormal para querer meter esto en nuestra sociedad y en nuestro país . La invasión esta aquí y tenemos q combatirla . DON PELAYO . URL,0,0,0,1,0,3.8
41429,"HASHTAG   HASHTAG   
¿Cómo se dice ojo morado en chino?
Tan Dao Bien.",0,0,0,1,0,2.6
7673,MENTION Vamos todos a quejarnos con todo y lágrimas de sangre de que Disney está entintando de negro a sus personajes blancos. 🤔,0,0,0,1,0,3.4
27132,"MENTION Si los chinos no están a favor de la homosexualidad y luego hacen esto, me están enviando mensajes contradictorios URL",0,0,0,1,0,2.6
34437,"MENTION otro simio más acusando sin argumentos a Jordi cuando dice la pura verdad. Si son menas los q hacen daño, lo son y PUNTO, y eso no se trata de ser racista, se trata de realidad. Espero q si un día uno te mete un navajazo los sigas defendiendo colega",0,0,0,1,0,3.4
41588,"Polonia va camino a una dictadura y todo aquel que ose cuestionarlo es automáticamente tachado como un defensor de la ideológia de género,  la verdad es completamente lo contrario",0,0,0,1,0,1.0
20563,"Esos cubanos que hablan usando palabras comunes de otros países como ""Vos"" ""Gilipollas"" ""Flipo"" ""Wey"" etc... que asco dan 😐.",0,0,0,1,0,2.8
13747,"MENTION Buen ambiente a no ser que te infectes, en ese caso Vete al puto gulag o al campo de concentración para enfermos no vaya a ser que me contagie",0,0,0,1,0,3.6
19902,"¿Hay algo peor que el racismo?
Sí, los negros, chinos, judíos, panchitos, moros, indios, rumanos, gitanos...",0,0,0,1,0,4.0
6352,"El Ocean Viking - otro de esos buques transporte - está a la espera de un puerto para desembarcar a 466 migrantes ""rescatados"" en el Mediterráneo. “Entre ellos hay 21 mujeres”

Ni el 5%. La cuota para alimentar el falso discurso que comprarán los medios. URL",0,0,0,1,0,2.2
37262,"Decenas de miles de inmigrantes ilegales empadronados en toda España para recibir beneficios sociales. Ese es el escándalo del Padrón en España. 

MENTION será presidente de la Junta de Andalucía.",0,0,0,1,0,2.4
37222,"No se paran a pensar si son buena gente o no, solo tienen miedo porque son moros. Después desde sus casas y urbanizaciones  alejadas llaman racista a todo el que se queje de la delincuencia en su barrio porque ellos son muy buenos. Estos me dan tanto asco como los delincuentes.",0,0,0,1,0,2.6
42589,"Ahora llevamos al grupo de moros montando un jaleo en el tren como si estuviesen en su casa: gritos, música, golpes a las paredes, etc. E insisto, dónde está la seguridad de MENTION o los MENTION ? Sólo los he visto dando por culo por las mascarillas. Una puta vergüenza.",0,0,0,1,0,2.8
27601,"Ser ciego no es nada, peor sería ser negro. (Stevie Wonder)
Siempre quise ser el primero. (Juan Pablo II)
Cuando te fuiste me dejaste un sabor amargo en la boca. (Monica Lewinski)",0,0,0,1,0,3.4
5630,"Hay moros buenos que han venido a España a trabajar, llevan a sus hijos al colegio y viven como cualquier español. Perfecto.

Pero también hay moros mayores y menas que han venido a vivir no como españoles normales sino como delincuentes. Estos a su país.

¿Eso es racismo? Ok.",0,0,0,1,0,3.0
5472,"MENTION Los negros se van a quedar con todo (si es de VOX)
Tenemos que estar unidos, poco a poco acabaremos con esto (si es del PSOE y Podemos)",0,0,0,1,0,2.4
41013,MENTION los negros nunca han sido de cumplir con ninguna medida,0,0,0,1,0,2.8
42635,"Cuánto gente olvidó todo esto y ahora quieren que los inmigrantes mueran en el mar porque aquí no caben...
 En Fin   URL",0,0,0,1,0,4.0
34330," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Que haces cuando ves un negro desangrarse en la calle? Dejar de reír y pegarle otro tiro.",0,0,0,1,0,4.8
15195,"Peor que un mono con navaja, es el negro con plata 🤦🏾‍♂️",0,0,0,1,0,3.8
1059,"TODO LO MALO, PROVIENE DE ASIA?
La CIA afirma que el régimen chino está a un paso de invadir Taiwán: “La pregunta no es si atacarán, es cuándo lo harán” 

Lee el artículo aquí 👇
URL URL",0,0,0,1,0,2.8
3489,"MENTION MENTION El catalán, vasco, gallego, se hablan. 
Los españoles hemos logrado que el quechua, nahuatl y otras tantas lenguas indígenas se conserven. A día de hoy se pueden aprender y eso es incuestionable. Obviamente los españoles no íbamos a adoptar una lengua de los pueblos dominados.",0,0,0,1,0,2.0
13416,"A Feijóo, el cacique gallego del PP, le da igual aplicar medidas ilegales y arbitrarias, y con ello arruinar a cientos de hosteleros y trabajadores. 

Se creen impunes. 

URL",0,0,0,1,0,1.6
42261,Hermano literalmente si vas con carola porque los dos sois gallegos y cocainomanos no es mi puto problema pero creo que esto es pasarse URL,0,0,0,1,0,3.6
24931,"MENTION Aquí el problema es que usan las lenguas cooficiales para agredir a la oficial o materna, si vascos, catalanes, gallegos y vete tú a saber quien más fueran menos arrogantes quizá el resto del país les interesara su lengua",0,0,0,1,0,2.6
5155,"MENTION Esa tal Sabrina dice una verdad como un templo, la lengua materna es el español y después el gallego, Vasco, catalán, castuo etc, etc, todo lo demás tocas los cojones de mala manera",0,0,0,1,0,2.2
7846,"MENTION MENTION MENTION MENTION Entiendo que abuelos de aldeas gallegas o de pueblos profundos de cataluña, pais Vasco etc no hablen muy bien castellano, al igual que entiendo que esa gente sea prácticamente analfabeta. Lo que no entiendo es a gente joven sin saber hablar castellano en españa por razones",0,0,0,1,0,2.6
40082,"Si has nacido, te has criado y estudiado toda tu vida en Catalunya y no sabes catalán, igual es que tan listo no eres, no hace ni falta la comparativa con el de ADE. 

Doblemente ridículo si pienso que tengo un amigo juez, gallego, que lo aprendió en 3 años mientras hacía lo suyo. URL",0,0,0,1,0,2.2
92513,🔴 ÚLTIMA HORA | La policía descubre una guarida de menas en Madrid en la que guardaban móviles y bolsos robados.,0,0,0,1,0,2.8
92119,"El problema no son los inmigrantes ilegales, son los legales. A los ilegales en cuanto llegue un gobierno decente los echas. A ver como te deshaces de los legales y de sus millones de hijos",0,0,0,1,0,3.2
92099,MENTION MENTION Más bien los responsables de que no se cumplan las órdenes de deportar a los ilegales,0,0,0,1,0,2.2
92008,"""Es que cuando los inmigrantes son blancos no os quejáis"" amigo no puedo expresar con palabras el asco que siento viendo la universidad llena de sajones",0,0,0,1,0,2.8
33358,Cuando veo negros comiendo en la misma mesa que yo: URL,0,0,0,1,0,3.0
12023,"- Tenemos que hacer a Scooby Doo mas inclusivo...
- Tengo una idea, hagamos al personaje drogon y marihuanero de raza negra URL",0,0,0,1,0,3.0
12320,"¡Cómo no! La AntiEspaña, separatistas y podemitas que han convertido Barcelona en un infierno en las calles, sonrientes por la llegada masiva de inmigrantes ilegales con el barco de los 1000 troyanos. 

Deberán responder algún día. URL URL",0,0,0,1,0,2.4
11329,"MENTION Bueno lo chooseas todos los días al negro.
Nivel de inglés: intermedio",0,0,0,1,0,2.4
39683,"A los de color negro en USA no se Les puede decir negritos ni por cariño, se ofenden, puedes perder mas que un trabajo por eso.  Le dicen discriminacion.",0,0,0,1,0,2.8
2364,"Saben por qué los negros son buenos en el basket?

Porque pueden correr, tirar y robar.",0,0,0,1,0,4.6
36128,"Propaganda islamizante con dinero europeo, que pretende hacernos creer que el velo es un “valor europeo”.

Covadonga, Poitiers, Las Navas, la defensa de Viena o Lepanto. Herederos de una historia común. 

 URL",0,0,0,1,0,3.2
34621,A ver si tomamos ejemplo q ya está bien de imponer leyes q nosotros no conocemos ni creo q nos interese a nadie.Fuera velo mezquitas y esquinas llenas de moros  de mierda sin trabajar y las moras en las colas del hambre diciendo q ya están bien de macarrones.Pero porque no se van URL,0,0,0,1,0,4.2
20075," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION
Van dos negros, un rumano y un moro en un coche. Quien conduce?
La policia",0,0,0,1,0,3.4
37748,"MENTION Vaya, entre los judíos también hay giliprogres... no me extraña, aunque esa actuación da asco.🤮",0,0,0,1,0,2.0
34712,"No entendieron absolutamente nada, porque aparte de ser unos negros de mierda tambien son unos ignorantes! y no se victimizen por la palabra ""negros"" porque saben muy bien que no pasa por el color de piel, saliste con un cuchillo sos un asesino! sos un negro de mierda, una lacra! URL",0,0,0,1,0,4.0
23179," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Los negros no deberían competir en las olimpiadas, tienen ventaja ya que corren más rápido que las personas.",0,0,0,1,0,5.0
